name,first_name,last_name,price,above_100
George Moreno,George,Moreno,174.5954839,true
Melissa Mccarthy,Melissa,Mccarthy,247.8408841,true
Diana Kelly,Diana,Kelly,224.4224164,true
Jeffrey Dennis,Jeffrey,Dennis,11.26334804,false
Nicholas Maldonado,Nicholas,Maldonado,244.6369709,true
Jared Liu,Jared,Liu,169.0772837,true
Amy White,Amy,White,170.4006268,true
Sarah Davila,Sarah,Davila,45.13567984,false
Melanie Brown,Melanie,Brown,101.2777224,true
Charles Little,Charles,Little,91.74578499,false
Stephanie Nash,Stephanie,Nash,240.1236775,true
Rebecca Archer,Rebecca,Archer,77.8129638,false
Bradley Johnson,Bradley,Johnson,33.54423132,false
Karen Oneill,Karen,Oneill,64.16526335,false
Jessica Saunders,Jessica,Saunders,19.52824977,false
Dawn Brown,Dawn,Brown,139.2679371,true
Paul George,Paul,George,81.28869177,false
Miranda Garrison,Miranda,Garrison,181.741608,true
Diane Romero,Diane,Romero,143.0864619,true
Sylvia Allen,Sylvia,Allen,191.9212079,true
Angela Short,Angela,Short,287.8687478,true
Chad Conley,Chad,Conley,25.37391466,false
Katie Gilmore,Katie,Gilmore,230.774851,true
Ryan Hughes,Ryan,Hughes,109.7554731,true
Stephanie Sandoval,Stephanie,Sandoval,57.3532029,false
Christine Moreno,Christine,Moreno,260.1986005,true
Ana Mayo,Ana,Mayo,263.7744143,true
Nicholas Mills,Nicholas,Mills,239.4926352,true
Cheryl Vaughn,Cheryl,Vaughn,6.978182509,false
Jennifer Hayes,Jennifer,Hayes,114.6009203,true
Maria Brewer,Maria,Brewer,47.15519432,false
Patrick Downs,Patrick,Downs,147.071882,true
Michelle Duncan,Michelle,Duncan,183.6497375,true
Erika Diaz,Erika,Diaz,43.4456165,false
Natalie Scott,Natalie,Scott,111.7846921,true
Mackenzie Thompson,Mackenzie,Thompson,237.5546397,true
Kim Hull,Kim,Hull,204.4004724,true
Christopher Guerrero,Christopher,Guerrero,25.3436858,false
Matthew Richard,Matthew,Richard,298.6690793,true
Bridget Martin,Bridget,Martin,40.38465727,false
Lawrence Valdez,Lawrence,Valdez,149.6121841,true
Thomas Reyes,Thomas,Reyes,204.7622377,true
Anthony Crosby,Anthony,Crosby,19.62435351,false
Jennifer Montgomery,Jennifer,Montgomery,86.67252827,false
Tammy York,Tammy,York,219.8355214,true
Cynthia Bailey,Cynthia,Bailey,186.9558166,true
William Frye,William,Frye,224.7761142,true
Eric Perez,Eric,Perez,27.99805404,false
Lindsey Li,Lindsey,Li,80.78052852,false
Sara Ruiz,Sara,Ruiz,149.1848783,true
Brittany Woods DDS,Brittany,Woods,65.65451479,false
Christopher Hudson,Christopher,Hudson,270.9044303,true
Dana Cline,Dana,Cline,215.8581452,true
John Wright,John,Wright,226.0744787,true
Breanna Davis,Breanna,Davis,43.23532282,false
Lauren Mitchell,Lauren,Mitchell,116.6015767,true
John Brown,John,Brown,147.2370646,true
Peter Tran,Peter,Tran,232.1668711,true
Donna Martinez,Donna,Martinez,144.9335951,true
Aaron Thomas,Aaron,Thomas,197.6519537,true
Deborah Rasmussen,Deborah,Rasmussen,121.3448015,true
Jennifer Green,Jennifer,Green,54.19475248,false
Michael Miller,Michael,Miller,80.94084428,false
Kimberly Francis,Kimberly,Francis,158.9418215,true
Debra Wagner,Debra,Wagner,265.3019911,true
Kelsey Miller,Kelsey,Miller,157.5649821,true
Tony Cannon,Tony,Cannon,80.22742425,false
Sheila Brown,Sheila,Brown,216.260593,true
Rebekah Sanchez,Rebekah,Sanchez,90.86813359,false
Brandon Woodard,Brandon,Woodard,48.89761657,false
Alan Summers,Alan,Summers,38.63067176,false
Tonya Cherry,Tonya,Cherry,160.4995677,true
Denise Carpenter,Denise,Carpenter,26.08125581,false
James Kim,James,Kim,204.4918085,true
Eric Mcclure,Eric,Mcclure,60.6069314,false
Brian Smith,Brian,Smith,221.3556282,true
Jeffery Gordon,Jeffery,Gordon,269.6693092,true
Kyle Taylor,Kyle,Taylor,169.1068861,true
Thomas Underwood,Thomas,Underwood,64.97655297,false
David Jones,David,Jones,52.86778316,false
Julia Wolfe,Julia,Wolfe,234.5814646,true
Ashley Johnson,Ashley,Johnson,269.982136,true
Derek Vaughn,Derek,Vaughn,55.67411285,false
Joel Walters,Joel,Walters,15.94733507,false
Leonard Wheeler,Leonard,Wheeler,273.4844193,true
Jason Santos,Jason,Santos,41.3022731,false
April Spears,April,Spears,267.3559926,true
Gina Butler,Gina,Butler,116.8619909,true
Cheryl Alvarez,Cheryl,Alvarez,72.25110672,false
Kyle Lee,Kyle,Lee,297.3456921,true
Dylan White,Dylan,White,8.193226613,false
Martin Griffin,Martin,Griffin,80.26377575,false
Clinton Curtis,Clinton,Curtis,129.9145908,true
Justin Lester,Justin,Lester,278.0455749,true
Vanessa Montgomery,Vanessa,Montgomery,211.7883827,true
Melissa Wiley,Melissa,Wiley,220.5905774,true
Jose Bates,Jose,Bates,221.05129,true
Christopher Taylor,Christopher,Taylor,210.2612629,true
Michael Perkins,Michael,Perkins,76.54520169,false
Lisa Moore,Lisa,Moore,247.1676303,true
Brianna Haynes,Brianna,Haynes,147.9245197,true
Lisa Harrison,Lisa,Harrison,16.22621842,false
Joe Ewing,Joe,Ewing,65.12511878,false
Maria Miller,Maria,Miller,10.92435694,false
Seth Mayer,Seth,Mayer,119.3373664,true
Erin Sharp,Erin,Sharp,163.3414356,true
Cindy Beasley,Cindy,Beasley,89.0230989,false
Luis Brown,Luis,Brown,127.3328728,true
Cassandra Benjamin,Cassandra,Benjamin,162.7094557,true
Kyle Dickson,Kyle,Dickson,296.8768868,true
Elizabeth Gomez,Elizabeth,Gomez,263.368227,true
Tracey Kramer,Tracey,Kramer,115.0983136,true
Julian Newman,Julian,Newman,235.2595971,true
Thomas Ferguson,Thomas,Ferguson,52.04035319,false
David Swanson,David,Swanson,186.4693639,true
Kathryn Dyer,Kathryn,Dyer,204.1677352,true
Shari Barry,Shari,Barry,274.4345052,true
Holly Wilson,Holly,Wilson,77.41027824,false
Lauren Rodriguez,Lauren,Rodriguez,235.303425,true
Wesley Young,Wesley,Young,164.420083,true
Ashley Mckee,Ashley,Mckee,296.0523154,true
Johnathan Graham,Johnathan,Graham,82.64994535,false
Ashley Davis,Ashley,Davis,231.6399318,true
Michael Payne,Michael,Payne,116.0010735,true
Alicia Crane,Alicia,Crane,66.78863431,false
Ruben Smith,Ruben,Smith,163.7630622,true
Jeffrey Rodriguez,Jeffrey,Rodriguez,160.5837776,true
Richard Anderson,Richard,Anderson,127.6735052,true
Diana Clayton,Diana,Clayton,97.85797908,false
Andrea Huynh,Andrea,Huynh,236.1677141,true
John Hale,John,Hale,249.5747358,true
William Dunn,William,Dunn,98.62198677,false
Brittany Wade,Brittany,Wade,26.53394756,false
Sheena Lester,Sheena,Lester,100.6592033,true
Ann Gibson,Ann,Gibson,183.763877,true
Cynthia Quinn,Cynthia,Quinn,215.9678978,true
Suzanne Colon,Suzanne,Colon,44.36656861,false
Julie Paul,Julie,Paul,125.2435091,true
Patricia Webb,Patricia,Webb,143.9495757,true
Scott Paul,Scott,Paul,297.1791516,true
Shirley Bailey,Shirley,Bailey,135.2512019,true
Cameron Atkinson,Cameron,Atkinson,75.14467094,false
Brian Allen,Brian,Allen,39.09985722,false
Gary Gray,Gary,Gray,72.39914336,false
Jacqueline Peck,Jacqueline,Peck,149.9933359,true
Brenda Rosales,Brenda,Rosales,267.9480453,true
Jeffrey Orr,Jeffrey,Orr,259.2463398,true
Lisa Snyder,Lisa,Snyder,247.3827006,true
Curtis Daniels,Curtis,Daniels,43.41292958,false
Jessica Coleman,Jessica,Coleman,31.31181496,false
Mason Turner,Mason,Turner,176.3348796,true
Jessica Lee,Jessica,Lee,118.6279975,true
Mary Morris,Mary,Morris,102.8892802,true
Desiree Pham,Desiree,Pham,268.0409641,true
Melanie Park,Melanie,Park,172.17628,true
Michelle Harmon,Michelle,Harmon,122.2488338,true
Brandon Coleman,Brandon,Coleman,152.8992178,true
Anthony Fletcher,Anthony,Fletcher,190.2763967,true
Martin Allen,Martin,Allen,244.4615079,true
Jason Mcdaniel,Jason,Mcdaniel,262.5172702,true
Travis Wilkins,Travis,Wilkins,241.2357224,true
Ashlee Boyd,Ashlee,Boyd,200.4824641,true
Victoria Valdez,Victoria,Valdez,92.70640352,false
Patrick Williams,Patrick,Williams,133.3841679,true
Johnathan Edwards,Johnathan,Edwards,50.3184255,false
Daniel Chambers,Daniel,Chambers,49.70676439,false
Alexandra Austin,Alexandra,Austin,154.6325282,true
Ryan Garcia,Ryan,Garcia,255.7396284,true
Angela Mitchell,Angela,Mitchell,210.2831678,true
Joseph Navarro,Joseph,Navarro,222.1039813,true
Christina Nunez,Christina,Nunez,181.0801462,true
Derrick Sanchez,Derrick,Sanchez,240.6222307,true
Angela Ruiz,Angela,Ruiz,29.32475614,false
Gregory Mitchell,Gregory,Mitchell,222.9774745,true
Ashley Taylor,Ashley,Taylor,225.4311621,true
David Weaver,David,Weaver,132.9876433,true
Michael Becker,Michael,Becker,202.3464775,true
Bryan Lewis,Bryan,Lewis,149.7973081,true
James Villegas,James,Villegas,57.00067131,false
Samuel Alvarado,Samuel,Alvarado,134.2274456,true
Gregory Foster,Gregory,Foster,67.62527961,false
Jimmy Martin,Jimmy,Martin,55.81887267,false
Emily Wilson,Emily,Wilson,265.9112018,true
Mark Olsen,Mark,Olsen,88.34406778,false
Madeline Jones,Madeline,Jones,49.46777753,false
Tammy Becker MD,Tammy,Becker,69.55129904,false
Christine Ellis,Christine,Ellis,23.7668161,false
Justin Mcdowell,Justin,Mcdowell,293.7831155,true
Michael Cook,Michael,Cook,187.5718836,true
Jesse Johnson,Jesse,Johnson,275.144105,true
Steven Huber,Steven,Huber,268.0361435,true
Aimee Brown,Aimee,Brown,209.7419023,true
Melinda Morris,Melinda,Morris,125.9765049,true
Michael Nichols,Michael,Nichols,233.1710921,true
Amanda Rodriguez,Amanda,Rodriguez,220.9846182,true
Christina Wilson,Christina,Wilson,31.71402031,false
Karen Hughes,Karen,Hughes,253.2618499,true
Michael Dorsey,Michael,Dorsey,166.9866827,true
Alyssa Salinas,Alyssa,Salinas,190.5909343,true
Donald Mason,Donald,Mason,119.8983007,true
Amanda Mclaughlin,Amanda,Mclaughlin,209.1879932,true
Robert Herman,Robert,Herman,141.1764355,true
Tina Suarez,Tina,Suarez,163.1416394,true
James Myers,James,Myers,61.51331838,false
Mrs. Destiny Morris MD,Destiny,Morris,148.2100335,true
Dean Sullivan,Dean,Sullivan,247.1421052,true
Joseph Lester,Joseph,Lester,158.5898045,true
Andrew Serrano,Andrew,Serrano,75.38529002,false
Joel Alvarez,Joel,Alvarez,250.5272062,true
Antonio Baker,Antonio,Baker,128.1110253,true
Cindy Padilla,Cindy,Padilla,222.8448636,true
Ryan Huerta,Ryan,Huerta,22.97106727,false
John Stein,John,Stein,93.68171884,false
Joshua Macias,Joshua,Macias,87.41940543,false
Mr. Kevin Walsh,Kevin,Walsh,122.029607,true
Stuart Daniels,Stuart,Daniels,29.76771872,false
Nathan White,Nathan,White,13.59591045,false
Matthew Thompson,Matthew,Thompson,282.7491641,true
Kenneth Knox,Kenneth,Knox,119.4441946,true
Steve Mitchell,Steve,Mitchell,172.1064114,true
Craig Hendricks,Craig,Hendricks,261.6839602,true
Katherine Padilla,Katherine,Padilla,207.174803,true
Ricky Kerr,Ricky,Kerr,48.79974033,false
Maria Rodriguez,Maria,Rodriguez,16.09754651,false
John Booker DVM,John,Booker,226.2358019,true
Jeffrey Nguyen,Jeffrey,Nguyen,191.35725,true
Jennifer Jackson,Jennifer,Jackson,54.60637352,false
Karen Ruiz,Karen,Ruiz,291.7009641,true
Jeffrey Rodriguez,Jeffrey,Rodriguez,257.0114358,true
Andrew Garrett,Andrew,Garrett,243.3434991,true
Gloria Aguilar,Gloria,Aguilar,246.123879,true
Melissa Allison,Melissa,Allison,264.5802388,true
Amber Haynes,Amber,Haynes,221.18286,true
William Jones,William,Jones,63.46431006,false
Steven Morton,Steven,Morton,3.222866321,false
Kathy Erickson,Kathy,Erickson,104.8026013,true
Tammy Miller,Tammy,Miller,241.0340095,true
Steven Hill,Steven,Hill,237.8650125,true
Gregory Carr,Gregory,Carr,103.9623567,true
Elizabeth Vega,Elizabeth,Vega,240.6707864,true
Samuel Shields,Samuel,Shields,116.0534733,true
Jon Mcmillan,Jon,Mcmillan,33.16746226,false
Heather Simpson,Heather,Simpson,283.6810902,true
Ashley Duncan,Ashley,Duncan,196.9682366,true
Matthew Kim,Matthew,Kim,188.6038146,true
Nicole Anderson,Nicole,Anderson,281.7187905,true
Andrew Conley,Andrew,Conley,161.1974791,true
Joshua Jones,Joshua,Jones,284.3000382,true
Megan Frederick,Megan,Frederick,286.5328819,true
Shawn Yang,Shawn,Yang,66.80153798,false
Jennifer Cruz,Jennifer,Cruz,136.1030566,true
Jerry Lewis,Jerry,Lewis,116.5647115,true
Mr. Gerald Hall PhD,Gerald,Hall,165.7863419,true
Lisa Williams,Lisa,Williams,151.7382706,true
Austin Dougherty,Austin,Dougherty,159.1601399,true
Tiffany Khan,Tiffany,Khan,180.7098851,true
Bradley Hanson,Bradley,Hanson,163.873575,true
Debra Lee,Debra,Lee,7.628367945,false
Juan Ellison,Juan,Ellison,114.5479402,true
Alexander Knight,Alexander,Knight,83.2140554,false
Kristy Johnson,Kristy,Johnson,53.28332252,false
Micheal Castro,Micheal,Castro,252.6836234,true
Scott Dunn,Scott,Dunn,285.4456877,true
Tyler Johnson,Tyler,Johnson,94.73063095,false
Daniel Alexander,Daniel,Alexander,174.9467362,true
Jennifer Powell,Jennifer,Powell,245.40014,true
Joseph Cross,Joseph,Cross,34.92207275,false
Stacy Wright,Stacy,Wright,60.60246858,false
Jennifer Sosa,Jennifer,Sosa,209.1023241,true
Dr. Joel Myers PhD,Joel,Myers,64.85581509,false
Charles Hall,Charles,Hall,55.60324358,false
Jennifer Ward,Jennifer,Ward,230.3458209,true
Courtney Jones,Courtney,Jones,177.7873713,true
Ashley Sanders,Ashley,Sanders,10.16997317,false
Monica Thomas,Monica,Thomas,248.8628482,true
Stacey Johnston,Stacey,Johnston,29.29713703,false
Matthew Fisher,Matthew,Fisher,256.4910536,true
Stephen Caldwell,Stephen,Caldwell,90.13948262,false
Amanda Allen,Amanda,Allen,252.7245451,true
Reginald Wheeler,Reginald,Wheeler,187.4716924,true
Michael Mckee,Michael,Mckee,108.4985349,true
Mrs. Elizabeth Richard,Elizabeth,Richard,291.6208208,true
Roy Park,Roy,Park,260.1067194,true
Alexander Hampton,Alexander,Hampton,163.4734673,true
Lisa Smith,Lisa,Smith,107.3994506,true
Brian Peters,Brian,Peters,160.4889305,true
Brittany King,Brittany,King,192.2294007,true
James Fuller,James,Fuller,299.4742195,true
Kevin Hernandez,Kevin,Hernandez,268.3482239,true
Jason Sanders,Jason,Sanders,279.4106879,true
Charles Garcia,Charles,Garcia,28.70450704,false
Laura Martin,Laura,Martin,127.6841221,true
Joel Aguilar,Joel,Aguilar,217.0083468,true
Gina Simmons,Gina,Simmons,297.3098769,true
William White,William,White,119.6532362,true
Matthew Odonnell,Matthew,Odonnell,167.1080615,true
Sara Barnett,Sara,Barnett,248.5900599,true
Stephanie Charles,Stephanie,Charles,134.0241038,true
Steven Barrett,Steven,Barrett,298.1119629,true
Margaret Buckley,Margaret,Buckley,289.2707827,true
Jesus Fisher,Jesus,Fisher,160.36012,true
Walter Wiggins,Walter,Wiggins,129.9098605,true
Travis Stone,Travis,Stone,197.1841651,true
Jonathan Castro,Jonathan,Castro,238.5105965,true
Richard Carroll,Richard,Carroll,92.49342137,false
Joshua Tapia,Joshua,Tapia,70.45020144,false
Ashley Wright,Ashley,Wright,76.43870413,false
Karen Smith,Karen,Smith,23.21067191,false
Kathryn Oconnell,Kathryn,Oconnell,126.4118798,true
Sarah Wagner,Sarah,Wagner,215.3180107,true
Sheryl Baker,Sheryl,Baker,164.4894086,true
Lisa Scott,Lisa,Scott,148.5371736,true
Tamara Mason,Tamara,Mason,12.72067225,false
Stephen Perez,Stephen,Perez,258.4584762,true
Michelle Fletcher,Michelle,Fletcher,98.23209773,false
Krystal Bell,Krystal,Bell,105.686706,true
Maureen Davis,Maureen,Davis,131.3180759,true
Ashley Morris,Ashley,Morris,60.79234267,false
Felicia Hammond,Felicia,Hammond,126.3965687,true
Ronald Harper,Ronald,Harper,30.25918404,false
Carol Murphy,Carol,Murphy,278.4008519,true
Cody Marquez,Cody,Marquez,74.6976087,false
Kiara Bishop,Kiara,Bishop,213.1519593,true
Jesse Moss,Jesse,Moss,160.0214752,true
Maria Mcdonald,Maria,Mcdonald,212.9854098,true
John Murphy,John,Murphy,21.29303319,false
Patricia Turner,Patricia,Turner,253.6494291,true
Reginald Martinez,Reginald,Martinez,260.9501201,true
Stephanie Brewer,Stephanie,Brewer,46.43427453,false
Kimberly Cooper,Kimberly,Cooper,223.6248014,true
Vickie Stuart,Vickie,Stuart,99.05905827,false
Louis Williams,Louis,Williams,114.4329354,true
Anthony Tapia,Anthony,Tapia,183.3634671,true
Devin Pugh,Devin,Pugh,162.5232565,true
Sara Brown,Sara,Brown,157.8131238,true
Tanya Gonzales,Tanya,Gonzales,27.83669992,false
Mrs. Nicole Thomas DDS,Nicole,Thomas,.827942199,false
William Ward,William,Ward,266.2845507,true
Ashley Cooper MD,Ashley,Cooper,69.44262108,false
Aaron Williams,Aaron,Williams,107.6538823,true
Michael Russell,Michael,Russell,274.0384647,true
Heather Robinson,Heather,Robinson,12.94184911,false
Rick Fritz,Rick,Fritz,69.17701509,false
Michael Hill,Michael,Hill,264.8877777,true
Ethan Garcia,Ethan,Garcia,185.9409439,true
Hector Yates,Hector,Yates,10.42055504,false
Brandon Willis,Brandon,Willis,24.06700478,false
Holly Parker,Holly,Parker,277.6591294,true
Karen Herring,Karen,Herring,116.916612,true
Michael Smith,Michael,Smith,33.44799229,false
Shawna Andrews,Shawna,Andrews,274.7344513,true
Ruben Lee,Ruben,Lee,10.15776929,false
Jennifer Taylor,Jennifer,Taylor,60.77952648,false
Veronica Obrien,Veronica,Obrien,212.6835987,true
Crystal Bryant,Crystal,Bryant,148.714562,true
Lori Guerrero,Lori,Guerrero,177.2928698,true
Adam Silva,Adam,Silva,204.4841277,true
Jose Mcbride,Jose,Mcbride,42.89423532,false
Ernest Simon,Ernest,Simon,12.8484507,false
Dana Hernandez,Dana,Hernandez,164.5007659,true
Lisa Hopkins,Lisa,Hopkins,269.1158361,true
Cory Riley,Cory,Riley,104.3195602,true
Danny Davenport,Danny,Davenport,263.7355581,true
Zachary Day DDS,Zachary,Day,259.7307972,true
Amanda Bernard,Amanda,Bernard,240.5125811,true
Michelle Lopez PhD,Michelle,Lopez,123.5572597,true
Molly Hodges,Molly,Hodges,122.942149,true
Tara Dudley,Tara,Dudley,190.2781121,true
Keith Walsh,Keith,Walsh,229.3224534,true
Matthew Barrett,Matthew,Barrett,203.4492239,true
Leslie Pierce,Leslie,Pierce,293.9357336,true
Jonathon Marsh,Jonathon,Marsh,215.0848449,true
Kristin Dillon,Kristin,Dillon,249.641034,true
Lauren Harris,Lauren,Harris,110.4188048,true
Sean Morales,Sean,Morales,236.936951,true
Stephanie Pierce,Stephanie,Pierce,184.6969693,true
Amanda Parker,Amanda,Parker,265.7538269,true
Patrick Johnson,Patrick,Johnson,195.188147,true
Jeffrey Lowery,Jeffrey,Lowery,105.5421187,true
Bethany Morales,Bethany,Morales,35.32101518,false
Andrea Dennis,Andrea,Dennis,175.2005078,true
John Mendoza,John,Mendoza,262.7952541,true
Kevin Campos,Kevin,Campos,140.351546,true
Katie Parks,Katie,Parks,235.7672262,true
Robert Johnson,Robert,Johnson,249.5967381,true
Lucas Graham,Lucas,Graham,93.13959296,false
Evan Anderson,Evan,Anderson,261.9463998,true
Donna Pineda,Donna,Pineda,190.6311448,true
Connie Berger,Connie,Berger,141.8925348,true
Todd Jordan,Todd,Jordan,149.257265,true
Arthur Hogan,Arthur,Hogan,214.1606004,true
Allison Baxter,Allison,Baxter,150.4414677,true
Connie Rogers,Connie,Rogers,115.2425186,true
Erin Berger,Erin,Berger,42.1905731,false
Christina Schneider,Christina,Schneider,195.3549273,true
Jeremy Krueger,Jeremy,Krueger,34.08457452,false
Michael Bailey,Michael,Bailey,126.9175521,true
Nancy Wood,Nancy,Wood,87.0005467,false
Ruben Wise,Ruben,Wise,236.1625936,true
Robert Thomas,Robert,Thomas,1.175426149,false
Heidi Elliott,Heidi,Elliott,202.7676815,true
Colleen Barnes,Colleen,Barnes,112.4460675,true
Evan Stephens,Evan,Stephens,16.31834351,false
Yvonne Terrell,Yvonne,Terrell,253.6670795,true
David Cooper,David,Cooper,190.2239465,true
Philip Hudson,Philip,Hudson,74.56003818,false
Ryan Miller,Ryan,Miller,224.3280539,true
Sierra Mcdaniel,Sierra,Mcdaniel,28.43344697,false
Michelle Benson,Michelle,Benson,103.4879795,true
Anthony Spencer,Anthony,Spencer,97.00705418,false
Brandon Harrison,Brandon,Harrison,186.4647297,true
Kayla Mendoza,Kayla,Mendoza,49.49263966,false
Wendy Smith,Wendy,Smith,22.96637075,false
Leslie Diaz,Leslie,Diaz,200.9823949,true
Robert Austin,Robert,Austin,18.7403859,false
Grant Snyder,Grant,Snyder,31.61132475,false
Lisa Tucker,Lisa,Tucker,10.85501411,false
Joseph Mcintyre,Joseph,Mcintyre,40.61343114,false
Cynthia Crawford,Cynthia,Crawford,163.9863536,true
Debra Reeves,Debra,Reeves,264.5385546,true
Brandi Jenkins,Brandi,Jenkins,75.80811688,false
Richard Terry,Richard,Terry,57.09148172,false
Laura Adams,Laura,Adams,79.97823475,false
Jeffery Coleman,Jeffery,Coleman,160.2177849,true
James Wright,James,Wright,197.5942474,true
Michael Baird,Michael,Baird,27.36696414,false
Andrea Campbell,Andrea,Campbell,102.862813,true
Melissa Donaldson,Melissa,Donaldson,299.0421806,true
Debra Brown,Debra,Brown,197.13954,true
Jesse Flores,Jesse,Flores,55.22621765,false
Keith White,Keith,White,96.4713786,false
Amy Haynes,Amy,Haynes,23.77645827,false
Nicole Watson,Nicole,Watson,62.17613483,false
Mr. Danny Bennett PhD,Danny,Bennett,259.6518499,true
Isabel Young,Isabel,Young,215.7325161,true
Rebecca Guzman,Rebecca,Guzman,125.2388105,true
Jason Robinson,Jason,Robinson,15.26988999,false
Jason Carpenter,Jason,Carpenter,244.4002552,true
Teresa Warren,Teresa,Warren,12.73833171,false
Tammy Berg,Tammy,Berg,14.18425361,false
John Roberts,John,Roberts,217.000161,true
Allison Sloan,Allison,Sloan,222.7228909,true
Hannah Jones,Hannah,Jones,135.3119207,true
Gina Perez,Gina,Perez,52.41984972,false
Jennifer Wilson,Jennifer,Wilson,278.3035455,true
Donald Brown,Donald,Brown,174.5110373,true
Brianna Thomas,Brianna,Thomas,109.7649143,true
Jeffery Hicks,Jeffery,Hicks,40.80233964,false
Kristi Barrera,Kristi,Barrera,111.235732,true
Ashley Hall,Ashley,Hall,11.00738203,false
William Ross,William,Ross,246.7988508,true
Sharon Rogers,Sharon,Rogers,269.6445292,true
Samantha Reyes,Samantha,Reyes,285.1185899,true
Jesse Brown,Jesse,Brown,223.7385934,true
Sharon Carroll,Sharon,Carroll,259.0247174,true
Julia Mueller,Julia,Mueller,179.2400548,true
Amanda Adams,Amanda,Adams,95.53072617,false
Luis Beck,Luis,Beck,196.9478714,true
Gary Ryan,Gary,Ryan,103.3722476,true
Carrie Nelson,Carrie,Nelson,39.62851606,false
Dustin Cohen,Dustin,Cohen,134.8839555,true
Jacob Hood,Jacob,Hood,223.0015524,true
John Wright,John,Wright,23.16382223,false
Andrew Hansen,Andrew,Hansen,118.9450215,true
Tracy Charles,Tracy,Charles,219.7192493,true
Teresa Kane,Teresa,Kane,72.66856659,false
Steve Chavez,Steve,Chavez,17.45069578,false
Heather Miller,Heather,Miller,279.6719453,true
Kevin Carter,Kevin,Carter,268.6486624,true
Alec Davis,Alec,Davis,196.5012661,true
David Mitchell,David,Mitchell,65.46654262,false
Janet Ramsey,Janet,Ramsey,110.3349572,true
Joe Clark,Joe,Clark,159.2907416,true
Jared Stephens,Jared,Stephens,187.1385115,true
Ernest Fisher,Ernest,Fisher,167.7347056,true
Heather Anderson,Heather,Anderson,54.28141313,false
Robert White,Robert,White,64.13545631,false
Brenda Gonzales,Brenda,Gonzales,246.2889222,true
Brandon Johnson,Brandon,Johnson,64.2705519,false
Julia Price,Julia,Price,102.1863472,true
Bethany Keller,Bethany,Keller,23.3006676,false
Andrew Hughes,Andrew,Hughes,259.5314119,true
Kevin Cook,Kevin,Cook,205.678264,true
Jessica Lloyd,Jessica,Lloyd,182.7867866,true
Tiffany Mathews,Tiffany,Mathews,255.389612,true
Brenda Orr,Brenda,Orr,164.1028403,true
Raymond Bryant,Raymond,Bryant,203.9194426,true
Cynthia Hill,Cynthia,Hill,18.00711682,false
Brenda Martin,Brenda,Martin,137.0769406,true
Morgan Martin,Morgan,Martin,30.24532805,false
Kelly Jones,Kelly,Jones,174.7610006,true
Garrett Cortez,Garrett,Cortez,82.15377847,false
Sean Munoz,Sean,Munoz,176.2986475,true
Jennifer Kennedy,Jennifer,Kennedy,86.2756055,false
Ryan Rogers,Ryan,Rogers,295.5482423,true
Mary Moore,Mary,Moore,121.5477927,true
Kimberly Gomez,Kimberly,Gomez,92.76134992,false
Gregory Russell,Gregory,Russell,249.1170454,true
Jenna Conway,Jenna,Conway,269.7399699,true
Paula Taylor,Paula,Taylor,146.3702895,true
Sherry Davis,Sherry,Davis,75.46719838,false
Angela Pope,Angela,Pope,87.0866185,false
Alicia Petersen,Alicia,Petersen,40.53590012,false
Jerry Castillo,Jerry,Castillo,95.92622912,false
Mary Hernandez DDS,Mary,Hernandez,60.47897749,false
Jessica Morton,Jessica,Morton,70.52882232,false
Derrick Lane,Derrick,Lane,178.275985,true
Jennifer Daniels,Jennifer,Daniels,50.86728212,false
Troy Taylor,Troy,Taylor,257.7863815,true
Travis Dixon,Travis,Dixon,280.8080804,true
Ana Garcia,Ana,Garcia,186.2836961,true
Robin Johns,Robin,Johns,223.8139842,true
Jacqueline Campbell,Jacqueline,Campbell,216.8275543,true
Sonya Oconnor,Sonya,Oconnor,207.8371821,true
Timothy Simmons,Timothy,Simmons,12.36549766,false
Nicholas Davenport,Nicholas,Davenport,204.874313,true
Ashley Norris,Ashley,Norris,190.9811376,true
Stephanie Ferguson,Stephanie,Ferguson,176.4478201,true
Stephen Gibson,Stephen,Gibson,281.9273558,true
Pamela Flores,Pamela,Flores,267.4502766,true
Alexandra Marshall,Alexandra,Marshall,120.3599835,true
Cynthia Burns,Cynthia,Burns,251.2562989,true
Vincent Robles,Vincent,Robles,88.95926153,false
Richard Randall,Richard,Randall,153.8003045,true
Lisa Christian,Lisa,Christian,61.6355412,false
Robert Butler,Robert,Butler,136.8308956,true
Wendy Nelson,Wendy,Nelson,225.8217721,true
Melinda Wang,Melinda,Wang,160.0017419,true
Jasmine Ramsey,Jasmine,Ramsey,105.7982641,true
Lori Wilson,Lori,Wilson,293.5021497,true
Jacob Marks,Jacob,Marks,142.1962704,true
Michael Smith,Michael,Smith,251.4505593,true
Thomas Mata,Thomas,Mata,55.93532487,false
Laura Ramos,Laura,Ramos,93.29236862,false
Sean White,Sean,White,240.5499275,true
Nathaniel Martin,Nathaniel,Martin,67.5746927,false
Richard Jones,Richard,Jones,9.800347835,false
William Beltran,William,Beltran,93.86267343,false
Joshua Beard,Joshua,Beard,155.0016551,true
Isabel Schmidt,Isabel,Schmidt,151.7884437,true
Albert Jefferson,Albert,Jefferson,7.324849522,false
Cynthia Cannon,Cynthia,Cannon,190.4811968,true
Ryan Miller,Ryan,Miller,185.5386897,true
